Rating,Title,Review_text,Sentiment
8.0,"Today I went to the theater to watch Stree 2. What a movie! I really didn't expect any Indian sequel to deliver this kind of madness. It is better than the previous one. First of all, everyone in the theater chuckled, and the theater was fully packed after a long time for a commercial Hindi movie. Let's start this review by discussing the good and the bad parts of the movie.

Bad: I didn't find any bad aspects because I was so engrossed in the movie. I was particularly focused on Shraddha and Tamannaah, and the comic elements 😅. Jokes aside, people who haven't watched the previous parts-Stree 1, Bhediya, and Munjha-might feel confused in some parts. This could make it difficult for them to understand certain scenes and jokes. Also, not all the comical humor works; you can't laugh at every joke in a comedy movie, despite it being Hera Pheri 🙃.

Good: Now, talking about the good aspects, there are a lot of things I can count on. The screenwriting, play, and visuals are impressive. Yes, there are some scenes with poor CGI and VFX, but if you're not focused on them, you'll miss it. The actors' performances are really bombastic. You can't say this is just Shraddha's, Rajkumar's, Pankaj's, Abhishek's, or Aparshakti's movie-everyone gave their best. Even Tamannaah added significance to this movie, not just an ordinary cameo. The best part of this movie is that it never loses its magic. It's great to see that this sequel even overshadows the original one. At the end, it teases the next installment and connects the whole universe very well, building anticipation.

That's all from my end. I recommend going with your friends and family to watch this and enjoy it. It's a full theater experience movie.

I would give this movie an 8/10.","Today I went to the theater to watch Stree 2. What a movie! I really didn't expect any Indian sequel to deliver this kind of madness. It is better than the previous one. First of all, everyone in the theater chuckled, and the theater was fully packed after a long time for a commercial Hindi movie. Let's start this review by discussing the good and the bad parts of the movie.

Bad: I didn't find any bad aspects because I was so engrossed in the movie. I was particularly focused on Shraddha and Tamannaah, and the comic elements 😅. Jokes aside, people who haven't watched the previous parts-Stree 1, Bhediya, and Munjha-might feel confused in some parts. This could make it difficult for them to understand certain scenes and jokes. Also, not all the comical humor works; you can't laugh at every joke in a comedy movie, despite it being Hera Pheri 🙃.

Good: Now, talking about the good aspects, there are a lot of things I can count on. The screenwriting, play, and visuals are impressive. Yes, there are some scenes with poor CGI and VFX, but if you're not focused on them, you'll miss it. The actors' performances are really bombastic. You can't say this is just Shraddha's, Rajkumar's, Pankaj's, Abhishek's, or Aparshakti's movie-everyone gave their best. Even Tamannaah added significance to this movie, not just an ordinary cameo. The best part of this movie is that it never loses its magic. It's great to see that this sequel even overshadows the original one. At the end, it teases the next installment and connects the whole universe very well, building anticipation.

That's all from my end. I recommend going with your friends and family to watch this and enjoy it. It's a full theater experience movie.

I would give this movie an 8/10.",1
3.0,"As a fan of the Stree universe, this movie was a huge disappointment. Expectations were high, but the film fell far below average. The storytelling lacked cohesion, and the much-anticipated climax was completely botched, leaving me frustrated and underwhelmed. What could have been a thrilling and engaging addition to the universe ended up feeling rushed and poorly executed. The charm, wit, and creativity that defined earlier films were glaringly absent, and instead, we were left with a shallow attempt at recreating past success. It's disheartening to see a franchise with so much potential falter like this. Truly a missed opportunity.","As a fan of the Stree universe, this movie was a huge disappointment. Expectations were high, but the film fell far below average. The storytelling lacked cohesion, and the much-anticipated climax was completely botched, leaving me frustrated and underwhelmed. What could have been a thrilling and engaging addition to the universe ended up feeling rushed and poorly executed. The charm, wit, and creativity that defined earlier films were glaringly absent, and instead, we were left with a shallow attempt at recreating past success. It's disheartening to see a franchise with so much potential falter like this. Truly a missed opportunity.",0
5.0,"Stree 2 tries to recapture the charm of its predecessor but falls short in delivering the same impact. While the film has its moments of humor and horror, it lacks the freshness and originality that made Stree 1 a standout. The storyline feels a bit predictable, and some sequences seem forced rather than organically entertaining. The performances are solid, but the screenplay doesn't offer enough depth to make the characters as engaging as before. Soke of the old characters have not been given enough screen time therefore the joyride the 1st movie had was completely missing. It's an enjoyable watch for fans of the first film but doesn't quite match its predecessor's brilliance.","Stree 2 tries to recapture the charm of its predecessor but falls short in delivering the same impact. While the film has its moments of humor and horror, it lacks the freshness and originality that made Stree 1 a standout. The storyline feels a bit predictable, and some sequences seem forced rather than organically entertaining. The performances are solid, but the screenplay doesn't offer enough depth to make the characters as engaging as before. Soke of the old characters have not been given enough screen time therefore the joyride the 1st movie had was completely missing. It's an enjoyable watch for fans of the first film but doesn't quite match its predecessor's brilliance.",0
9.0,"Stree 2 had me laughing even in the middle of the scariest scenes! One of the funniest moments was when the characters had to deal with the ghost in the most unexpected ways, like using household items as makeshift weapons. Their reactions were priceless, mixing genuine fear with silly humor. The way the movie blended these two elements made the horror scenes feel fresh and fun, rather than just terrifying. It's a unique experience that you don't get in many horror movies. Superb movie. Nice nice nice movie. Great experience. I really appreciate it. Nice nice movie. Nice acting. I really appreciate it.","Stree 2 had me laughing even in the middle of the scariest scenes! One of the funniest moments was when the characters had to deal with the ghost in the most unexpected ways, like using household items as makeshift weapons. Their reactions were priceless, mixing genuine fear with silly humor. The way the movie blended these two elements made the horror scenes feel fresh and fun, rather than just terrifying. It's a unique experience that you don't get in many horror movies. Superb movie. Nice nice nice movie. Great experience. I really appreciate it. Nice nice movie. Nice acting. I really appreciate it.",1
9.0,"Movie Review: Stree 2 screening in cinema halls near you !!

Another addition to the Maddock Supernatural universe!! Stree 2 lives up to the hype and comes like a breath of fresh air in an era where even good films r struggling to get a good opening!!

The story .. After Stree has been appeased in the first part, another threat looms large on Chanderi. A headless ghost , Sarkata is wreaking havoc on the women this time. The tables have turned and it is the women who live in fear this time around. Will our heroes Rajkumar Rao, Shraddha Kapoor, Abhishek Bannerjee, Aparshakti Khurana & Pankaj Tripathi rise up to the occasion once again and free Chanderi from "" Sarkate ka Aatank""!!

Enjoyed it immensely, both scary & funny at the same time like it's predecessor. Fine balance between horror & comedy has been maintained perfectly all throughout which makes it a great watch for all age groups. VFX is decent and the new whistling tune signalling the entry of Sarkata is eerie .

In the acting department Rajkumar is fantastic & his antics will keep u entertained all throughout. His chemistry , especially the banter with his gang of boys Aparshakti and Bannerji is brilliant. Pankaj Tripathi is hilarious once again with his brand of straight faced comedy .. awesome indeed ! Shraddha Kapoor is charming yet has a dark aura which will give u goose pimples at times.

Who is the Sarkata ? Why is he targeting Chanderi? What is his connection to Stree? Who is Shraddha Kapoor & what is her connection to Chanderi ?

All questions will be answered in the movie !!

Cameos from Varun Dhawan & Akshay Kumar set the tone for more movies expected to come out of this supernatural universe!!

Tamanna Bhatia's item no is nice .. so is the song "" tune khayi jo kasam"" .

I enjoyed it .. grt entertainment Paisa vasool film . Would recommend that u watch it in theatres rather than on OTT .

P. S: DONT LEAVE TILL THE THEBEND CREDITS ROLL!!

Going with 3.5/5 for this one .. adios 🙂!!

#sanjuzzreviews #Stree2SarkateKaAatank #stree2 #RajkummarRao #ShraddhaKapoor #PankajTripathi #AparshaktiKhurana #AbhishekBanerjee.","Movie Review: Stree 2 screening in cinema halls near you !!

Another addition to the Maddock Supernatural universe!! Stree 2 lives up to the hype and comes like a breath of fresh air in an era where even good films r struggling to get a good opening!!

The story .. After Stree has been appeased in the first part, another threat looms large on Chanderi. A headless ghost , Sarkata is wreaking havoc on the women this time. The tables have turned and it is the women who live in fear this time around. Will our heroes Rajkumar Rao, Shraddha Kapoor, Abhishek Bannerjee, Aparshakti Khurana & Pankaj Tripathi rise up to the occasion once again and free Chanderi from "" Sarkate ka Aatank""!!

Enjoyed it immensely, both scary & funny at the same time like it's predecessor. Fine balance between horror & comedy has been maintained perfectly all throughout which makes it a great watch for all age groups. VFX is decent and the new whistling tune signalling the entry of Sarkata is eerie .

In the acting department Rajkumar is fantastic & his antics will keep u entertained all throughout. His chemistry , especially the banter with his gang of boys Aparshakti and Bannerji is brilliant. Pankaj Tripathi is hilarious once again with his brand of straight faced comedy .. awesome indeed ! Shraddha Kapoor is charming yet has a dark aura which will give u goose pimples at times.

Who is the Sarkata ? Why is he targeting Chanderi? What is his connection to Stree? Who is Shraddha Kapoor & what is her connection to Chanderi ?

All questions will be answered in the movie !!

Cameos from Varun Dhawan & Akshay Kumar set the tone for more movies expected to come out of this supernatural universe!!

Tamanna Bhatia's item no is nice .. so is the song "" tune khayi jo kasam"" .

I enjoyed it .. grt entertainment Paisa vasool film . Would recommend that u watch it in theatres rather than on OTT .

P. S: DONT LEAVE TILL THE THEBEND CREDITS ROLL!!

Going with 3.5/5 for this one .. adios 🙂!!

#sanjuzzreviews #Stree2SarkateKaAatank #stree2 #RajkummarRao #ShraddhaKapoor #PankajTripathi #AparshaktiKhurana #AbhishekBanerjee.",1
10.0,"Watching Stree 2 was an exhilarating experience! The film managed to capture the essence of the original while adding fresh elements that made it even more exciting. The humor was sharp and well-timed, providing relief amidst the spine-tingling suspense. I was especially impressed by the character development-each of the main characters had their moments to shine, adding depth to the overall narrative. The visual effects were top-notch, and the eerie setting was beautifully captured. Shraddha Kapoor's performance was particularly captivating, adding an air of mystery to the story. Stree 2 is a must-watch for anyone who enjoys a good mix of horror and comedy!","Watching Stree 2 was an exhilarating experience! The film managed to capture the essence of the original while adding fresh elements that made it even more exciting. The humor was sharp and well-timed, providing relief amidst the spine-tingling suspense. I was especially impressed by the character development-each of the main characters had their moments to shine, adding depth to the overall narrative. The visual effects were top-notch, and the eerie setting was beautifully captured. Shraddha Kapoor's performance was particularly captivating, adding an air of mystery to the story. Stree 2 is a must-watch for anyone who enjoys a good mix of horror and comedy!",1
10.0,"Well Well Well.. What to say about this tale of SARKATA AATANK 🙏🙌 Wow.. Shraddha Madam really shines in this wonderful movie that has perfect blend of comedy, emotions and horror. The makers have been able to once again live up the expectations. This is even better than the first part. Kudos to Rajkumar Sir, Abhishek Sir, Pankaj Sir, Aparshakti Sir and the OG Superstar Akshay Paaji (Amazingly Special Cameo) as well as all other actors for portraying their characters excellently. Director Sir and the entire crew deserves accolades for making this tale of SARKATA AATANK a Perfect Horror Comedy. Music is the MVP in this movie.. Must Watch 👍👌 Recommended 👍👍","Well Well Well.. What to say about this tale of SARKATA AATANK 🙏🙌 Wow.. Shraddha Madam really shines in this wonderful movie that has perfect blend of comedy, emotions and horror. The makers have been able to once again live up the expectations. This is even better than the first part. Kudos to Rajkumar Sir, Abhishek Sir, Pankaj Sir, Aparshakti Sir and the OG Superstar Akshay Paaji (Amazingly Special Cameo) as well as all other actors for portraying their characters excellently. Director Sir and the entire crew deserves accolades for making this tale of SARKATA AATANK a Perfect Horror Comedy. Music is the MVP in this movie.. Must Watch 👍👌 Recommended 👍👍",1
10.0,"The way the actors brought the folklore elements to life in Stree 2 was really impressive. Shraddha Kapoor and Rajkummar Rao, in particular, made the supernatural elements feel real and . I The way the actors brought the folklore elements to life in Stree 2 was really impressive. Shraddha Kapoor and Rajkummar Rao, in particular, made the supernatural elements feel real and grounded. I loved how they reacted to the ghostly encounters with a mix of fear and humor, making the movie both scary and fun. The actors' performances added depth to the folklore, making it more than just a backdrop. They made the myth feel personal and important, which added a lot to the movie's overall impact. How they. I loved how they reacted to the ghostly encounters with a mix of fear and humor, making the movie both scary and fun. The actors' performances added depth to the folklore, making it more than just a backdrop. They made the myth feel personal and important, which added a lot to the movie's overall impact.","The way the actors brought the folklore elements to life in Stree 2 was really impressive. Shraddha Kapoor and Rajkummar Rao, in particular, made the supernatural elements feel real and . I The way the actors brought the folklore elements to life in Stree 2 was really impressive. Shraddha Kapoor and Rajkummar Rao, in particular, made the supernatural elements feel real and grounded. I loved how they reacted to the ghostly encounters with a mix of fear and humor, making the movie both scary and fun. The actors' performances added depth to the folklore, making it more than just a backdrop. They made the myth feel personal and important, which added a lot to the movie's overall impact. How they. I loved how they reacted to the ghostly encounters with a mix of fear and humor, making the movie both scary and fun. The actors' performances added depth to the folklore, making it more than just a backdrop. They made the myth feel personal and important, which added a lot to the movie's overall impact.",1
8.0,"The first half was the best but why Varun Dhawan?

In the second half why they intentionally added Varun Dhawan in the scene...not at all funny and it was too much messed up only Rajkumar rao should fight with the devil.. Rajkumar is the best in the movie and other 3 friends of him...rudra jana and bittu...too good.

But still why Varun Dhawan?? To mush messed up the scene if Rajkumar rao only the lead hero then he only should fight with devil and end like the stree 1st.

And please don't messed with stree 3 by adding Akshay Kumar and Varun Dhawan if it is gonna come in future. I will surely won't see the movie.","The first half was the best but why Varun Dhawan?

In the second half why they intentionally added Varun Dhawan in the scene...not at all funny and it was too much messed up only Rajkumar rao should fight with the devil.. Rajkumar is the best in the movie and other 3 friends of him...rudra jana and bittu...too good.

But still why Varun Dhawan?? To mush messed up the scene if Rajkumar rao only the lead hero then he only should fight with devil and end like the stree 1st.

And please don't messed with stree 3 by adding Akshay Kumar and Varun Dhawan if it is gonna come in future. I will surely won't see the movie.",1
9.0,"I just finished watching Stree 2, and it was awesome! The story about the headless ghost is so engaging and different from the usual horror movies. The film kept the humor that made the first Stree so popular, but also added more suspense, which made it really exciting to watch. The characters are just as lovable, and the plot kept me guessing with its twists and turns. It's a great mix of horror and comedy, and I would definitely recommend it to anyone who likes a good, fun scare. The film kept the humor that made the first Stree so popular, but also added more suspense. Highly recommended this.","I just finished watching Stree 2, and it was awesome! The story about the headless ghost is so engaging and different from the usual horror movies. The film kept the humor that made the first Stree so popular, but also added more suspense, which made it really exciting to watch. The characters are just as lovable, and the plot kept me guessing with its twists and turns. It's a great mix of horror and comedy, and I would definitely recommend it to anyone who likes a good, fun scare. The film kept the humor that made the first Stree so popular, but also added more suspense. Highly recommended this.",1
8.0,"Movie Review : ""Stree 2 - Sarkate Ka Aatank""

Viewer advisory : ""CBFC certification - UA"".

Some sequences may horrify children below the age of 8, hence in my humble opinion it's better not to take kids of that age group to the cinemas.

Those of you who have not seen its 2018 prequel (""Stree""), should see it to maintain continuity and get a better hold of the proceedings.

Synopsis : Just when Chanderi town seems to have returned to normalcy after the exit of ""Stree"", a new terror grips the town - a headless evil entity called 'Sarkata'. Now it's again up to Vicky & his 'gang' {including the nameless Shraddha Kapoor} to save Chanderi from the clutches of the headless monster.

Review : 6 yrs ago when ""Stree"" hit the screens, it was appreciated for its extremely unusual combo of horror & comedy done right. As a genre, Horror-Comedy needs a trickily effective balance of both elements. With ""Stree 2"", I am pleased to report that Director Amar Kaushik & his team have again succeesed in presenting a film that cleverly toes the line of the original and comes up trumps. Just like in ""Stree"", the horror sequences involving the demon as well as the comic camaraderie of Vicky & his friends is super effective here. Technically, the film employs a generous dose of VFX but it's very well done. Cinematography is also strong with the night sequences conveying a sense of dread throughout. Music is pretty good - There are 2 songs during the main film and 2 songs in the end credits. Acting wise, Rajkumar Rao once again leads from the front with a ""super-natural"" performance. Shraddha Kapoor has lesser screen time but she looks easy on the eye and does her part well. Rest of the supporting cast including Pankaj Tripathi, Abhishek Banerjee & Aparshakti Khurrana are all in good form. Tamannah Bhatia stars in an item song and a couple of scenes. There are a couple of surprise cameos, but I don't wanna share any spoilers here. The biggest plus point of ""Stree 2"" is that it comes across as a very well connected sequel to the original. The cast, sets, story & atmosphere are all in sync and the continuity feels very natural.

Verdict : If you enjoyed ""Stree"", I would definitely recommend the sequel. If you haven't seen the original, give that a try before watching this.

Rating : 7.5 out of 10.","Movie Review : ""Stree 2 - Sarkate Ka Aatank""

Viewer advisory : ""CBFC certification - UA"".

Some sequences may horrify children below the age of 8, hence in my humble opinion it's better not to take kids of that age group to the cinemas.

Those of you who have not seen its 2018 prequel (""Stree""), should see it to maintain continuity and get a better hold of the proceedings.

Synopsis : Just when Chanderi town seems to have returned to normalcy after the exit of ""Stree"", a new terror grips the town - a headless evil entity called 'Sarkata'. Now it's again up to Vicky & his 'gang' {including the nameless Shraddha Kapoor} to save Chanderi from the clutches of the headless monster.

Review : 6 yrs ago when ""Stree"" hit the screens, it was appreciated for its extremely unusual combo of horror & comedy done right. As a genre, Horror-Comedy needs a trickily effective balance of both elements. With ""Stree 2"", I am pleased to report that Director Amar Kaushik & his team have again succeesed in presenting a film that cleverly toes the line of the original and comes up trumps. Just like in ""Stree"", the horror sequences involving the demon as well as the comic camaraderie of Vicky & his friends is super effective here. Technically, the film employs a generous dose of VFX but it's very well done. Cinematography is also strong with the night sequences conveying a sense of dread throughout. Music is pretty good - There are 2 songs during the main film and 2 songs in the end credits. Acting wise, Rajkumar Rao once again leads from the front with a ""super-natural"" performance. Shraddha Kapoor has lesser screen time but she looks easy on the eye and does her part well. Rest of the supporting cast including Pankaj Tripathi, Abhishek Banerjee & Aparshakti Khurrana are all in good form. Tamannah Bhatia stars in an item song and a couple of scenes. There are a couple of surprise cameos, but I don't wanna share any spoilers here. The biggest plus point of ""Stree 2"" is that it comes across as a very well connected sequel to the original. The cast, sets, story & atmosphere are all in sync and the continuity feels very natural.

Verdict : If you enjoyed ""Stree"", I would definitely recommend the sequel. If you haven't seen the original, give that a try before watching this.

Rating : 7.5 out of 10.",1
10.0,"Having eagerly awaited the release of 'Stree 2', I must say it exceeded all my expectations. The film brilliantly picks up from where it left off, delving deeper into the myths and legends that haunt the small town. The cinematography is breathtaking, capturing the haunting beauty of the locales while juxtaposing it with moments of sheer terror. The ensemble cast, with their impeccable comedic timing, ensures that the laughs are just as frequent as the scares. The script is tight, weaving in social commentary without being preachy. It's rare for a sequel to match the original's charm, but 'Stree 2' not only matches but elevates the franchise to new heights.","Having eagerly awaited the release of 'Stree 2', I must say it exceeded all my expectations. The film brilliantly picks up from where it left off, delving deeper into the myths and legends that haunt the small town. The cinematography is breathtaking, capturing the haunting beauty of the locales while juxtaposing it with moments of sheer terror. The ensemble cast, with their impeccable comedic timing, ensures that the laughs are just as frequent as the scares. The script is tight, weaving in social commentary without being preachy. It's rare for a sequel to match the original's charm, but 'Stree 2' not only matches but elevates the franchise to new heights.",1
9.0,"The climax of Stree 2 was absolutely thrilling. The way the final showdown between the characters and the headless ghost was set up was brilliant. The tension was high, and the stakes felt real. The plot twists during the climax were unexpected and kept me on the edge of my seat. The blend of action, horror, and comedy in this scene was perfect, and it really showcased the movie's strengths. The resolution was satisfying and left me excited for what might come next in the series. The climax of Stree 2 was absolutely thrilling blend of action, horror, and comedy in this scene was perfect, and it really showcased the movie's strengths.","The climax of Stree 2 was absolutely thrilling. The way the final showdown between the characters and the headless ghost was set up was brilliant. The tension was high, and the stakes felt real. The plot twists during the climax were unexpected and kept me on the edge of my seat. The blend of action, horror, and comedy in this scene was perfect, and it really showcased the movie's strengths. The resolution was satisfying and left me excited for what might come next in the series. The climax of Stree 2 was absolutely thrilling blend of action, horror, and comedy in this scene was perfect, and it really showcased the movie's strengths.",1
9.0,"It's a challenge to balance the two extremes - comedy and horror - but director Amar Kaushik ensures that Stree2 never misses a beat. Horror comedy is a challenging genre, but the makers of 'Stree 2' have nailed it once again. This sequel retains all the charm of the first film, from the quirky small-town atmosphere to the eccentric characters and the simplicity of its people, blending these elements seamlessly for a winning formula. Sequels are often tricky, but the clever script flips the original plot-while Stree kidnapped men in the first film, this time a male villain, Sarkata, terrorizes and abducts women. With the characters already established, the story dives straight into action, delivering a fast-paced, tight screenplay that keeps viewers hooked, bolstered by a strong ensemble cast in top form. On the whole, Stree 2 is easily one of the most entertaining films of 2024 and a perfect Independence Day watch for cine lovers. Maddock Films and Jio Studios have definitely delivered a blockbuster of the year.

My Rating : 9/10.","It's a challenge to balance the two extremes - comedy and horror - but director Amar Kaushik ensures that Stree2 never misses a beat. Horror comedy is a challenging genre, but the makers of 'Stree 2' have nailed it once again. This sequel retains all the charm of the first film, from the quirky small-town atmosphere to the eccentric characters and the simplicity of its people, blending these elements seamlessly for a winning formula. Sequels are often tricky, but the clever script flips the original plot-while Stree kidnapped men in the first film, this time a male villain, Sarkata, terrorizes and abducts women. With the characters already established, the story dives straight into action, delivering a fast-paced, tight screenplay that keeps viewers hooked, bolstered by a strong ensemble cast in top form. On the whole, Stree 2 is easily one of the most entertaining films of 2024 and a perfect Independence Day watch for cine lovers. Maddock Films and Jio Studios have definitely delivered a blockbuster of the year.

My Rating : 9/10.",1
9.0,"Stree 2 was an awesome experience! The story about the headless ghost is so interesting and different from the usual horror movies. The film managed to keep the humor that made the first Stree so popular while adding more spooky elements. I loved the way the story developed, with lots of twists that kept me hooked. The acting was great, and the film's mix of horror and comedy worked really well. It's a must-watch for anyone who enjoyed the first movie or likes a good ghost story. I loved the way the story developed, with lots of twists that kept me hooked. Highly recommended and really loved it.","Stree 2 was an awesome experience! The story about the headless ghost is so interesting and different from the usual horror movies. The film managed to keep the humor that made the first Stree so popular while adding more spooky elements. I loved the way the story developed, with lots of twists that kept me hooked. The acting was great, and the film's mix of horror and comedy worked really well. It's a must-watch for anyone who enjoyed the first movie or likes a good ghost story. I loved the way the story developed, with lots of twists that kept me hooked. Highly recommended and really loved it.",1
8.0,"I was not expecting the second part of this movie. And when heard about it I thought it will be a big flop.

But it was a very good movie to watch. The storyline, acting, specially graphics were really impressive.

All characters were looking same, the set used was very like the previous one which didn't allow me to feel like it's a different movie or new version of movie.

Well, I think the las song should picturize on Raj Kumar Rao and Sharadha. There was no need to include Varun dhawan. Feeling bad for Raj Kumar.😳

It seems like the movie was to be continue.

Yeah I highly recommend to watch it.

In the end of the movie there was a hint of continuous sequel which I hope that definitely come and with the same passion.","I was not expecting the second part of this movie. And when heard about it I thought it will be a big flop.

But it was a very good movie to watch. The storyline, acting, specially graphics were really impressive.

All characters were looking same, the set used was very like the previous one which didn't allow me to feel like it's a different movie or new version of movie.

Well, I think the las song should picturize on Raj Kumar Rao and Sharadha. There was no need to include Varun dhawan. Feeling bad for Raj Kumar.😳

It seems like the movie was to be continue.

Yeah I highly recommend to watch it.

In the end of the movie there was a hint of continuous sequel which I hope that definitely come and with the same passion.",1
9.0,"I think it's a kind of Marvel Level as per the content atleast.

Stree team has given Horror Comedy a greate place in this difficult time of Bollywood where most the movies either trash or been remake from other industries.

They truly deserves the kind of love they are getting.

Story, screenplay along with direction, acting are been executed so nicely.

A movie that gives you laughter even when you are in a emotional or horror scenes.

Every actor/character is so good to see on screen.

Rajkumar Rao, Pankaj Tripati are greate performers anyday and they did the same here.

But each and every person has performed very good.

Much watch in theatre especially.","I think it's a kind of Marvel Level as per the content atleast.

Stree team has given Horror Comedy a greate place in this difficult time of Bollywood where most the movies either trash or been remake from other industries.

They truly deserves the kind of love they are getting.

Story, screenplay along with direction, acting are been executed so nicely.

A movie that gives you laughter even when you are in a emotional or horror scenes.

Every actor/character is so good to see on screen.

Rajkumar Rao, Pankaj Tripati are greate performers anyday and they did the same here.

But each and every person has performed very good.

Much watch in theatre especially.",1
10.0,"I watched Stree 2, and right from the beginning, I was on edge! That jump scare scene got me so bad -I'd give the jump scares a solid 10/10. Every one of them was incredible. The comedy was on point, too, and the script was superb- another 10/10 for that. One of the most impactful scenes in the movie was about gender equality when Stree burns that ""sirkata admi."" I don't want to give away too much, so I'll avoid spoilers, but trust me, it's a must-watch in the theater-you'll absolutely love it. The performances were outstanding. Rajkummar Rao as Vicky, Aparshakti Khurana as Bittu, Pankaj Tripathi as Rudra, and Abhishek Banerjee as Jana all delivered amazing performances. And Shraddha Kapoor as the unnamed witch-you're the most beautiful witch I've ever seen! Thank you, Amar Kaushik, for this amazing movie. It really made my day! #stree2! Best comedy + horror movie of the Bollywood.","I watched Stree 2, and right from the beginning, I was on edge! That jump scare scene got me so bad -I'd give the jump scares a solid 10/10. Every one of them was incredible. The comedy was on point, too, and the script was superb- another 10/10 for that. One of the most impactful scenes in the movie was about gender equality when Stree burns that ""sirkata admi."" I don't want to give away too much, so I'll avoid spoilers, but trust me, it's a must-watch in the theater-you'll absolutely love it. The performances were outstanding. Rajkummar Rao as Vicky, Aparshakti Khurana as Bittu, Pankaj Tripathi as Rudra, and Abhishek Banerjee as Jana all delivered amazing performances. And Shraddha Kapoor as the unnamed witch-you're the most beautiful witch I've ever seen! Thank you, Amar Kaushik, for this amazing movie. It really made my day! #stree2! Best comedy + horror movie of the Bollywood.",1
8.0,"What should I say about Stree 2 the power packed horror comedy... movie Story - as we all know that the horror comedy universe Stree, Roohi ,Bhediya & Munjya all are connected so if you haven't watched all pls go & watch then you understand better this universe by the way Story of Stree 2 is good... Screenplay - is as good as Stree 1 some scenes are scared me during watching the movie Acting - all the actors of movie Stree 2 is very talented actor they give 150 % of is talent Comic time - in nowadays all are saying that it is impossible to make comedy scenes without adult joke Stree 2 is tight slap on those people.... Direction - is excellent Amar kaushik sir nailed it once again.... Overall it is must watch movie....","What should I say about Stree 2 the power packed horror comedy... movie Story - as we all know that the horror comedy universe Stree, Roohi ,Bhediya & Munjya all are connected so if you haven't watched all pls go & watch then you understand better this universe by the way Story of Stree 2 is good... Screenplay - is as good as Stree 1 some scenes are scared me during watching the movie Acting - all the actors of movie Stree 2 is very talented actor they give 150 % of is talent Comic time - in nowadays all are saying that it is impossible to make comedy scenes without adult joke Stree 2 is tight slap on those people.... Direction - is excellent Amar kaushik sir nailed it once again.... Overall it is must watch movie....",1
